,item,id,category_id,category,round,listnum
816,chicken,42,3,foods,2,59
817,asparagu,42,3,foods,2,59
818,radish,42,3,foods,2,59
819,fish,42,3,foods,2,59
820,banana,42,3,foods,2,59
821,kiwi,42,3,foods,2,59
822,raspberry,42,3,foods,2,59
823,blackberry,42,3,foods,2,59
824,pear,42,3,foods,2,59
825,lemon,42,3,foods,2,59
826,strawberry,42,3,foods,2,59
827,kiwi,42,3,foods,4,60
828,pig,42,3,foods,4,60
829,cow,42,3,foods,4,60
830,elephant,42,3,foods,4,60
831,duck,42,3,foods,4,60
832,raspberry,42,3,foods,4,60
833,chicken,42,3,foods,4,60
834,meat,42,3,foods,4,60
835,radish,42,3,foods,4,60
836,asparagu,42,3,foods,4,60
837,broccoli,42,3,foods,4,60
838,rice,42,3,foods,4,60
839,pig,42,3,foods,4,60
840,duck,42,3,foods,4,60
841,pig,42,3,foods,4,60
842,basil,43,3,foods,2,61
843,nerd,43,3,foods,2,61
844,candy,43,3,foods,2,61
845,fruit,43,3,foods,2,61
846,meat,43,3,foods,2,61
847,fish,43,3,foods,2,61
848,whale,43,3,foods,2,61
849,salmon,43,3,foods,2,61
850,lettuce,43,3,foods,2,61
851,orange,43,3,foods,2,61
852,apple,43,3,foods,2,61
853,lemon,43,3,foods,2,61
854,asparagu,43,3,foods,2,61
855,blueberry,43,3,foods,2,61
856,fruit,43,3,foods,2,61
857,watermelon,43,3,foods,2,61
858,sausage,43,3,foods,2,61
859,lamb,43,3,foods,2,61
860,chop,43,3,foods,2,61
861,pork,43,3,foods,2,61
862,chop,43,3,foods,2,61
863,bacon,43,3,foods,2,61
864,egg,43,3,foods,2,61
865,food,43,3,foods,4,62
866,fish,43,3,foods,4,62
867,meat,43,3,foods,4,62
868,grocery,43,3,foods,4,62
869,stuff,43,3,foods,4,62
870,grocery stuff,43,3,foods,4,62
871,fruit,43,3,foods,4,62
872,sausage,43,3,foods,4,62
873,apple,43,3,foods,4,62
874,caramel,43,3,foods,4,62
875,chocolate,43,3,foods,4,62
876,candy,43,3,foods,4,62
877,twix,43,3,foods,4,62
878,airhead,43,3,foods,4,62
879,kit kat,43,3,foods,4,62
880,kit kat,43,3,foods,4,62
881,asparagu,43,3,foods,4,62
882,chip bag,43,3,foods,4,62
883,chip,43,3,foods,4,62
884,sushi,43,3,foods,4,62
885,dessert,43,3,foods,4,62
886,cake,43,3,foods,4,62
887,cupcake,43,3,foods,4,62
888,anything,43,3,foods,4,62
889,egg,43,3,foods,4,62
890,egg,43,3,foods,4,62
891,meat,43,3,foods,4,62
892,watermelon,43,3,foods,4,62
893,sandwich,44,3,foods,1,63
894,dog,44,3,foods,1,63
895,hamburger,44,3,foods,1,63
896,fry,44,3,foods,1,63
897,guacamole,44,3,foods,1,63
898,chicken,44,3,foods,1,63
899,carrot,44,3,foods,1,63
900,broccoli,44,3,foods,1,63
901,grape,44,3,foods,1,63
902,banana,44,3,foods,1,63
903,cheese,44,3,foods,1,63
904,milk,44,3,foods,1,63
905,juice,44,3,foods,1,63
906,apple,44,3,foods,1,63
907,grape,44,3,foods,1,63
908,grape,44,3,foods,1,63
909,hamburger,44,3,foods,3,64
910,cheetoh,44,3,foods,3,64
911,fruit snack,44,3,foods,3,64
912,mayonnaise,44,3,foods,3,64
913,apple,44,3,foods,3,64
914,peach,44,3,foods,3,64
915,pear,44,3,foods,3,64
916,grape,44,3,foods,3,64
917,corn,44,3,foods,3,64
918,popcorn,44,3,foods,3,64
919,grape,44,3,foods,3,64
920,broccoli,44,3,foods,3,64
921,carrot,44,3,foods,3,64
922,zucchini,44,3,foods,3,64
923,jalapeño,44,3,foods,3,64
924,grape,44,3,foods,3,64
925,grape,44,3,foods,3,64
926,grape,44,3,foods,3,64
927,blue apple,44,3,foods,3,64
928,apple,44,3,foods,3,64
929,spaghettus,45,3,foods,1,65
930,cotton candy,45,3,foods,1,65
931,mac cheese,45,3,foods,1,65
932,cheeseburger,45,3,foods,1,65
933,lettuce,45,3,foods,1,65
934,broccoli,45,3,foods,1,65
935,carrot,45,3,foods,1,65
936,potato chip,45,3,foods,1,65
937,cheeto,45,3,foods,1,65
938,bagel,45,3,foods,1,65
939,bread,45,3,foods,1,65
940,animal,45,3,foods,1,65
941,salad,45,3,foods,1,65
942,leaf,45,3,foods,1,65
943,cauliflower,45,3,foods,1,65
944,cabbage,45,3,foods,1,65
945,wood,45,3,foods,1,65
946,fruit,45,3,foods,1,65
947,orange,45,3,foods,1,65
948,apple,45,3,foods,1,65
949,banana,45,3,foods,1,65
950,mango,45,3,foods,1,65
951,peach,45,3,foods,1,65
952,strawberry,45,3,foods,1,65
953,spaghettus,45,3,foods,3,66
954,cheeseburger,45,3,foods,3,66
955,mac cheese,45,3,foods,3,66
956,chicken nugget,45,3,foods,3,66
957,toast,45,3,foods,3,66
958,waffle,45,3,foods,3,66
959,pancake,45,3,foods,3,66
960,egg,45,3,foods,3,66
961,egg,45,3,foods,3,66
962,toast,45,3,foods,3,66
963,butter,45,3,foods,3,66
964,cream cheese,45,3,foods,3,66
965,tomato,45,3,foods,3,66
966,strawberry,45,3,foods,3,66
967,lettuce,45,3,foods,3,66
968,cabbage,45,3,foods,3,66
969,cauliflower,45,3,foods,3,66
970,broccoli,45,3,foods,3,66
971,mango,45,3,foods,3,66
972,fruit,45,3,foods,3,66
973,strawberry,45,3,foods,3,66
974,banana,45,3,foods,3,66
975,peach,45,3,foods,3,66
976,apple,45,3,foods,3,66
977,cinnamon apple,45,3,foods,3,66
978,cinnamon apple sauce,45,3,foods,3,66
979,apple juice,45,3,foods,3,66
980,sandwich,46,3,foods,1,67
981,peanut butter,46,3,foods,1,67
982,peanut,46,3,foods,1,67
983,ketchup,46,3,foods,1,67
984,fry,46,3,foods,1,67
985,applesauce,46,3,foods,1,67
986,apple,46,3,foods,1,67
987,banana,46,3,foods,1,67
988,candy,46,3,foods,1,67
989,apple,46,3,foods,3,68
990,banana,46,3,foods,3,68
991,applesauce,46,3,foods,3,68
992,cheesy pastum,46,3,foods,3,68
993,candy,46,3,foods,3,68
994,apple juice,46,3,foods,3,68
995,milk,46,3,foods,3,68
996,water,46,3,foods,3,68
997,lemonade,46,3,foods,3,68
998,apple,46,3,foods,3,68
999,klein bar,47,3,foods,1,69
1000,pizza,47,3,foods,1,69
1001,mac cheese,47,3,foods,1,69
1002,apple,47,3,foods,1,69
1003,apple sauce,47,3,foods,1,69
1004,ice,47,3,foods,1,69
1005,ice cream,47,3,foods,1,69
1006,sweet,47,3,foods,1,69
1007,candy,47,3,foods,1,69
1008,cake,47,3,foods,1,69
1009,drink,47,3,foods,1,69
1010,cupcake,47,3,foods,1,69
1011,party snack,47,3,foods,1,69
1012,snack,47,3,foods,1,69
1013,granola bar,47,3,foods,1,69
1014,candy apple,47,3,foods,1,69
1015,candy orange peel,47,3,foods,1,69
1016,zombie skittle,47,3,foods,1,69
1017,celery,47,3,foods,3,70
1018,log,47,3,foods,3,70
1019,peanut butter,47,3,foods,3,70
1020,butter,47,3,foods,3,70
1021,log,47,3,foods,3,70
1022,grape,47,3,foods,3,70
1023,plum,47,3,foods,3,70
1024,prune,47,3,foods,3,70
1025,lemon,47,3,foods,3,70
1026,lime,47,3,foods,3,70
1027,celery,47,3,foods,3,70
1028,lettuce,47,3,foods,3,70
1029,guinea food,47,3,foods,3,70
1030,peanut butter,47,3,foods,3,70
1031,guinea vitamin,47,3,foods,3,70
1032,water,47,3,foods,3,70
1033,soda,47,3,foods,3,70
1034,drink,47,3,foods,3,70
1035,food,47,3,foods,3,70
1036,potato,48,3,foods,2,71
1037,macaroni cheese,48,3,foods,2,71
1038,cheese,48,3,foods,2,71
1039,noodle,48,3,foods,2,71
1040,apple,48,3,foods,2,71
1041,orange,48,3,foods,2,71
1042,pineapple,48,3,foods,2,71
1043,chive,48,3,foods,2,71
1044,onion,48,3,foods,2,71
1045,tofu,48,3,foods,4,72
1046,strawberry,48,3,foods,4,72
1047,banana,48,3,foods,4,72
1048,macaroni cheese,48,3,foods,4,72
1049,cheese,48,3,foods,4,72
1050,dog,48,3,foods,4,72
1051,lettuce,48,3,foods,4,72
1052,carrot,48,3,foods,4,72
1053,tomato,48,3,foods,4,72
1054,apple,48,3,foods,4,72
1055,watermelon,48,3,foods,4,72
1056,grape,48,3,foods,4,72
1057,cherry,48,3,foods,4,72
1058,noodle,49,3,foods,2,73
1059,rice,49,3,foods,2,73
1060,chicken,49,3,foods,2,73
1061,noodle,49,3,foods,2,73
1062,meat,49,3,foods,2,73
1063,noodle,49,3,foods,4,74
1064,rice,49,3,foods,4,74
1065,meat,49,3,foods,4,74
1066,chicken,49,3,foods,4,74
1067,carrot,49,3,foods,4,74
1068,veggie,49,3,foods,4,74
1069,blueberry,49,3,foods,4,74
1070,grape,49,3,foods,4,74
