,item,id,category_id,category,round,listnum
780,candy,41,4,grocery,3,58
781,grape,41,4,grocery,3,58
782,nut,41,4,grocery,3,58
783,cashew,41,4,grocery,3,58
784,carb,41,4,grocery,3,58
785,fruit,41,4,grocery,3,58
786,tea,41,4,grocery,3,58
787,fruit,41,4,grocery,3,58
788,vegetable,41,4,grocery,3,58
789,dairy,41,4,grocery,3,58
790,chair,41,4,grocery,3,58
791,mask,41,4,grocery,3,58
792,register,41,4,grocery,3,58
793,food,42,4,grocery,1,59
794,cheese,42,4,grocery,1,59
795,asparagu,42,4,grocery,1,59
796,broccoli,42,4,grocery,1,59
797,rice,42,4,grocery,1,59
798,meat,42,4,grocery,1,59
799,fish,42,4,grocery,1,59
800,cow,42,4,grocery,1,59
801,meat,42,4,grocery,1,59
802,radish,42,4,grocery,1,59
803,chocolate muffin,42,4,grocery,1,59
804,bagel,42,4,grocery,1,59
805,kiwi,42,4,grocery,3,60
806,mango,42,4,grocery,3,60
807,duck,42,4,grocery,3,60
808,pig,42,4,grocery,3,60
809,cow,42,4,grocery,3,60
810,pear,42,4,grocery,3,60
811,fruit,42,4,grocery,3,60
812,raspberry,42,4,grocery,3,60
813,banana,42,4,grocery,3,60
814,blackberry,42,4,grocery,3,60
815,food,43,4,grocery,1,61
816,salmon,43,4,grocery,1,61
817,broccoli,43,4,grocery,1,61
818,salmon,43,4,grocery,1,61
819,fish,43,4,grocery,1,61
820,meat,43,4,grocery,1,61
821,steak,43,4,grocery,1,61
822,steak,43,4,grocery,1,61
823,sausage,43,4,grocery,1,61
824,cheese,43,4,grocery,1,61
825,fish,43,4,grocery,1,61
826,apple,43,4,grocery,1,61
827,fruit,43,4,grocery,1,61
828,orange,43,4,grocery,1,61
829,walnut,43,4,grocery,1,61
830,dessert,43,4,grocery,1,61
831,cake,43,4,grocery,1,61
832,pocky,43,4,grocery,1,61
833,chip bag,43,4,grocery,1,61
834,chip box,43,4,grocery,1,61
835,strawberry,43,4,grocery,1,61
836,pear,43,4,grocery,1,61
837,pear,43,4,grocery,1,61
838,food,43,4,grocery,3,62
839,asparagu,43,4,grocery,3,62
840,meat,43,4,grocery,3,62
841,fish,43,4,grocery,3,62
842,fruit,43,4,grocery,3,62
843,orange,43,4,grocery,3,62
844,apple,43,4,grocery,3,62
845,kiwi,43,4,grocery,3,62
846,watermelon,43,4,grocery,3,62
847,salmon,43,4,grocery,3,62
848,tuna,43,4,grocery,3,62
849,carp,43,4,grocery,3,62
850,ham,43,4,grocery,3,62
851,sausage,43,4,grocery,3,62
852,salami,43,4,grocery,3,62
853,dessert,43,4,grocery,3,62
854,cake,43,4,grocery,3,62
855,cupcake,43,4,grocery,3,62
856,seaweed,43,4,grocery,3,62
857,rice,43,4,grocery,3,62
858,mayo,43,4,grocery,3,62
859,sriracha,43,4,grocery,3,62
860,sauce,43,4,grocery,3,62
861,banana,43,4,grocery,3,62
862,apple,44,4,grocery,2,63
863,banana,44,4,grocery,2,63
864,peach,44,4,grocery,2,63
865,pear,44,4,grocery,2,63
866,lemon,44,4,grocery,2,63
867,waffle,44,4,grocery,2,63
868,cheeto,44,4,grocery,2,63
869,chip,44,4,grocery,2,63
870,noodle,44,4,grocery,2,63
871,udon,44,4,grocery,2,63
872,broccoli,44,4,grocery,2,63
873,carrot,44,4,grocery,2,63
874,hamburger,44,4,grocery,2,63
875,fry,44,4,grocery,2,63
876,mayonnaise,44,4,grocery,2,63
877,apple,44,4,grocery,4,64
878,banana,44,4,grocery,4,64
879,grape,44,4,grocery,4,64
880,vegetable,44,4,grocery,4,64
881,carrot,44,4,grocery,4,64
882,meat,44,4,grocery,4,64
883,protein,44,4,grocery,4,64
884,ice cream bar,44,4,grocery,4,64
885,ice cream,44,4,grocery,4,64
886,vanilla ice cream,44,4,grocery,4,64
887,ice pop,44,4,grocery,4,64
888,treat,44,4,grocery,4,64
889,candy,44,4,grocery,4,64
890,vegetable,44,4,grocery,4,64
891,juice,44,4,grocery,4,64
892,apple juice,44,4,grocery,4,64
893,cheeseburger,44,4,grocery,4,64
894,fry,44,4,grocery,4,64
895,chicken nugget,44,4,grocery,4,64
896,chicken wing,44,4,grocery,4,64
897,chicken leg,44,4,grocery,4,64
898,spaghettus,45,4,grocery,2,65
899,meat,45,4,grocery,2,65
900,chicken,45,4,grocery,2,65
901,papaya,45,4,grocery,2,65
902,mango,45,4,grocery,2,65
903,fruit,45,4,grocery,2,65
904,strawberry,45,4,grocery,2,65
905,peach,45,4,grocery,2,65
906,banana,45,4,grocery,2,65
907,lettuce,45,4,grocery,2,65
908,cabbage,45,4,grocery,2,65
909,dragon fruit,45,4,grocery,2,65
910,watermelon,45,4,grocery,2,65
911,candy melon,45,4,grocery,2,65
912,broccoli,45,4,grocery,2,65
913,tomato,45,4,grocery,4,66
914,lettuce,45,4,grocery,4,66
915,mango,45,4,grocery,4,66
916,apple,45,4,grocery,4,66
917,strawberry,45,4,grocery,4,66
918,peach,45,4,grocery,4,66
919,banana,45,4,grocery,4,66
920,lettuce,45,4,grocery,4,66
921,cauliflower,45,4,grocery,4,66
922,chicken,45,4,grocery,4,66
923,meat,45,4,grocery,4,66
924,celery,45,4,grocery,4,66
925,orange,45,4,grocery,4,66
926,lemon,45,4,grocery,4,66
927,papaya,45,4,grocery,4,66
928,dragon fruit,45,4,grocery,4,66
929,apple,45,4,grocery,4,66
930,pear,45,4,grocery,4,66
931,pear,45,4,grocery,4,66
932,dragon fruit,45,4,grocery,4,66
933,broccoli,46,4,grocery,2,67
934,carrot,46,4,grocery,2,67
935,cereal,46,4,grocery,2,67
936,banana,46,4,grocery,2,67
937,egg,46,4,grocery,2,67
938,food,46,4,grocery,2,67
939,applesauce,46,4,grocery,2,67
940,cheesy pastum,46,4,grocery,2,67
941,candy,46,4,grocery,2,67
942,blackberry,46,4,grocery,4,68
943,cereal,46,4,grocery,4,68
944,banana,46,4,grocery,4,68
945,apple,46,4,grocery,4,68
946,carrot,46,4,grocery,4,68
947,toy,46,4,grocery,4,68
948,candy,46,4,grocery,4,68
949,light bulb,46,4,grocery,4,68
950,wood,46,4,grocery,4,68
951,table,46,4,grocery,4,68
952,chair,46,4,grocery,4,68
953,rug,46,4,grocery,4,68
954,glass,46,4,grocery,4,68
955,table,46,4,grocery,4,68
956,lettuce,47,4,grocery,2,69
957,apple,47,4,grocery,2,69
958,carrot,47,4,grocery,2,69
959,ice cream,47,4,grocery,2,69
960,ice pop,47,4,grocery,2,69
961,candy,47,4,grocery,2,69
962,cereal,47,4,grocery,2,69
963,cabinet food,47,4,grocery,2,69
964,klein bar,47,4,grocery,2,69
965,stuff,47,4,grocery,2,69
966,drink,47,4,grocery,2,69
967,stuff,47,4,grocery,2,69
968,cotton candy,47,4,grocery,2,69
969,stuff i,47,4,grocery,2,69
970,lemon,47,4,grocery,2,69
971,lime,47,4,grocery,2,69
972,pineapple,47,4,grocery,2,69
973,coconut,47,4,grocery,2,69
974,sugar,47,4,grocery,2,69
975,lettuce,47,4,grocery,4,70
976,tomato,47,4,grocery,4,70
977,pineapple,47,4,grocery,4,70
978,apple,47,4,grocery,4,70
979,lettuce,47,4,grocery,4,70
980,tomato,47,4,grocery,4,70
981,apple,47,4,grocery,4,70
982,peanut butter,47,4,grocery,4,70
983,log,47,4,grocery,4,70
984,log,47,4,grocery,4,70
985,filling log,47,4,grocery,4,70
986,log,47,4,grocery,4,70
987,raisin,47,4,grocery,4,70
988,picke,47,4,grocery,4,70
989,zombie skittle,47,4,grocery,4,70
990,skittle,47,4,grocery,4,70
991,yummy nerd,47,4,grocery,4,70
992,food,47,4,grocery,4,70
993,soda,47,4,grocery,4,70
994,drink,47,4,grocery,4,70
995,drink,47,4,grocery,4,70
996,drink,47,4,grocery,4,70
997,kid drink,47,4,grocery,4,70
998,apple,48,4,grocery,1,71
999,banana,48,4,grocery,1,71
1000,blueberry,48,4,grocery,1,71
1001,apple,48,4,grocery,1,71
1002,pear,48,4,grocery,1,71
1003,watermelon,48,4,grocery,1,71
1004,cocoa,48,4,grocery,1,71
1005,carrot,48,4,grocery,1,71
1006,apple,48,4,grocery,3,72
1007,strawberry,48,4,grocery,3,72
1008,coconut,48,4,grocery,3,72
1009,banana,48,4,grocery,3,72
1010,watermelon,48,4,grocery,3,72
1011,macaroni cheese,48,4,grocery,3,72
1012,banana,48,4,grocery,3,72
1013,lettuce,48,4,grocery,3,72
1014,tomato,48,4,grocery,3,72
1015,apple,49,4,grocery,1,73
1016,strawberry,49,4,grocery,1,73
1017,banana,49,4,grocery,1,73
1018,lemon,49,4,grocery,1,73
1019,orange,49,4,grocery,1,73
1020,lime,49,4,grocery,1,73
1021,fruit,49,4,grocery,1,73
1022,passion fruit,49,4,grocery,1,73
1023,apple,49,4,grocery,3,74
1024,strawberry,49,4,grocery,3,74
1025,banana,49,4,grocery,3,74
1026,pineapple,49,4,grocery,3,74
1027,grape fruit,49,4,grocery,3,74
1028,pineapple,49,4,grocery,3,74
1029,fruit punch,49,4,grocery,3,74
